kode,nama,link_profil,alamat,kabupaten,kota,provinsi
20325309.0,SMA NU HASYIM ASY ARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1BEF8B6-CECD-443B-B2E3-000454C7950C,"JL. RAYA KARANGJATI RT.03/01, TARUB Karangjati Kec. Tarub Kab. Tegal Prov. Jawa Tengah",Kab. Tegal,,Jawa Tengah
69913893.0,SMA NEGERI 1 WULANDONI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46738CBC-0012-45D6-8C66-000745E989B9,Jl. Trans Wulandoni Wulandoni Kec. Wulandoni Kab. Lembata Prov. Nusa Tenggara Timur,Kab. Lembata,,Nusa Tenggara Timur
20511951.0,SMA NEGERI 1 PLOSOKLATEN KABUPATEN KEDIRI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E59E8B2D-22FA-4332-B644-0008E88AB38E,DS.KAWEDUSAN PLOSOKLATEN Kawedusan Kec. Plosoklaten Kab. Kediri Prov. Jawa Timur,Kab. Kediri,,Jawa Timur
20532399.0,SMAS GALUH HANDAYANI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F9F7295-595A-4C42-A4AA-0009B36BCBE1,Manyar Sambongan 85A Kertajaya Kec. Gubeng Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
20321976.0,SMAS THERESIANA WELERI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/932A659F-5D76-4882-A6D7-000F4A074834,JL. TAMTAMA WELERI Penyangkringan Kec. Weleri Kab. Kendal Prov. Jawa Tengah,Kab. Kendal,,Jawa Tengah
40104774.0,SMAN 1 SIAU BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B40CA78F-9DB2-4E1E-8044-001182BC6B36,PANIKI Paniki Kec. Siau Barat Kab. Kep. Siau Tagulandang Biaro Prov. Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,,Sulawesi Utara
20252051.0,SMAS PASUNDAN 1 CIANJUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E01646EC-548A-4187-A350-001518EDAD71,JL. PASUNDAN NO. 31 Sabandar Kec. Karang Tengah Kab. Cianjur Prov. Jawa Barat,Kab. Cianjur,,Jawa Barat
69790716.0,SMA EDUCATION,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CAB5113-F410-42E8-8314-0017A953983D,Jl. Kulim No 8 Tampan Tampan Kec. Payung Sekaki Kota Pekanbaru Prov. Riau,,Kota Pekanbaru,Riau
20223028.0,SMAS TAMAN SISWA BEKASI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F30C9354-D8FA-4F94-B9E5-001A1B0968F0,JL. SELECTA RAYA NO. 2 BLOK 6 PERUM BUMI... Pengasinan Kec. Rawalumbu Kota Bekasi Prov. Jawa Barat,,Kota Bekasi,Jawa Barat
10203549.0,SMA NEGERI 1 SIEMPATNEMPU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/679953EF-1839-43E7-BEC2-001AD5B4EC63,JL. ADIANNANGKA BUNTURAJA Adian Nangka Kec. Siempat Nempu Kab. Dairi Prov. Sumatera Utara,Kab. Dairi,,Sumatera Utara
40102014.0,SMA NEGERI 1 TOULUAAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E99EA08B-3FFE-4757-98AD-001B09C3EE3B,JL. RAYA LOBU-SILIAN Lobu Satu Kec. Touluaan Kab. Minahasa Tenggara Prov. Sulawesi Utara,Kab. Minahasa Tenggara,,Sulawesi Utara
69873537.0,SMA NEGERI 16 Mukomuko,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD8B1943-3C71-4212-B35B-002C32ED2B65,Jl. Poros Sp 9 Tanjung Mulya Kec. XIV Koto Kab. Mukomuko Prov. Bengkulu,Kab. Mukomuko,,Bengkulu
69786302.0,SMAN 1 BUKIK BARISAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F28D1884-C2F1-47EE-8CD7-002DABBAF71B,KOTO TANGAH Koto Tangah Kec. Bukik Barisan Kab. Lima Puluh Kota Prov. Sumatera Barat,Kab. Lima Puluh Kota,,Sumatera Barat
60202875.0,SMAN 10 HALMAHERA UTARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50AD62CE-B899-4AF5-B289-00304866A4CD,JL. LAPANGAN KUKUNYINGA Dedeta Kec. Loloda Kepulauan Kab. halmahera Utara Prov. Maluku Utara,Kab. halmahera Utara,,Maluku Utara
20505014.0,SMA NEGERI 1 PARENGAN TUBAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/707D0E7E-D106-4031-8F0B-00310C8B3268,JL. RAYA BOJONEGORO-JATIROGO KM.19 Sukorejo Kec. Parengan Kab. Tuban Prov. Jawa Timur,Kab. Tuban,,Jawa Timur
70007712.0,SMA PLUS KRISTEN REHOBOT OEBELO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4934CD6-4767-4810-BC6C-0049A51CF660,"JLN. TIMOR RAYA KM 21, DESA OEBELO Oebelo Kec. Kupang Tengah Kab. Kupang Prov. Nusa Tenggara Timur",Kab. Kupang,,Nusa Tenggara Timur
50304931.0,SMAN 1 KUPANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2692F56-94A4-47EC-8C7E-004A06284E24,JL. CAK DOKO NO. 59 Oetete Kec. Oebobo Kota Kupang Prov. Nusa Tenggara Timur,,Kota Kupang,Nusa Tenggara Timur
50220571.0,SMAS ISLAM SHOHIBURRAHMAN BELEKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D5B2F0C-861D-46DB-834F-005069F6EFCE,JL. GANTI-MONTONG GAMANG BELEKA Beleka Kec. Praya Timur Kab. Lombok Tengah Prov. Nusa Tenggara Barat,Kab. Lombok Tengah,,Nusa Tenggara Barat
20328395.0,SMAS MUHAMMADIYAH (PLUS) SALATIGA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD247ADD-8520-4231-A231-005A916EC5E5,JL. KH. Ahmad Dahlan No.1 Salatiga Sidorejo Lor Kec. Sidorejo Kota Salatiga Prov. Jawa Tengah,,Kota Salatiga,Jawa Tengah
70050794.0,SMAS PLUS KHOIRUL UMMAH PAYUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/188A8E7F-0C14-47C2-8FAE-005C515ED9F4,JL. ANGKAP SERUK RT 021 RW 006 Payung Payung Kab. Bangka Selatan Prov. Kepulauan Bangka Belitung,Kab. Bangka Selatan,,Kepulauan Bangka Belitung
70007185.0,SMAS GOLDEN GATE,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B8DCDB6-1372-4EFB-A17E-005F9A463F75,JL. LAMADUKELLENG NO.58-60 Losari Kec. Ujung Pandang Kota Makassar Prov. Sulawesi Selatan,,Kota Makassar,Sulawesi Selatan
69989079.0,SMA NEGERI 2 CIBARUSAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/675D2B8B-48CD-4F89-A0CB-00605279B8E0,Jl. Raya Cibarusah Cibarusahkota Kec. Cibarusah Kab. Bekasi Prov. Jawa Barat,Kab. Bekasi,,Jawa Barat
69845479.0,SMA Negeri 1 Napan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34E01A66-B6A7-4FC5-9A0D-0060E47CAE1C,Jl. Inpres Napan Napan Kec. Napan Kab. Nabire Prov. Papua Tengah,Kab. Nabire,,Papua Tengah
50301896.0,SMA SWASTA KATOLIK FRATERAN PODOR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8200A8B0-617E-46FE-9A54-00762A5619C3,JL. MAYJEN SUPARDI Lewolere Kec. Larantuka Kab. Flores Timur Prov. Nusa Tenggara Timur,Kab. Flores Timur,,Nusa Tenggara Timur
70003123.0,SMA IT Nuur Ar Radhiyyah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48D53FAF-E456-45CA-B0D4-0078AAAE3480,Jl. Pangkalan Brandan Km. 63 Dusun Harap... Pematang Tengah Kec. Tanjung Pura Kab. Langkat Prov. Sumatera Utara,Kab. Langkat,,Sumatera Utara
70011428.0,SMA NEGERI PINU PAHAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D4F0980-1556-4823-9C46-00794FB0BBD6,Jln. Tabundung Tawui Kec. Pinu Pahar Kab. Sumba Timur Prov. Nusa Tenggara Timur,Kab. Sumba Timur,,Nusa Tenggara Timur
69760737.0,SMAS DARMA PERTIWI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF448270-1010-455B-B92A-0079CA99ED05,JL TUGU  AMD RT 06 KASANG KOTA KARANG Kec. Kumpeh Ulu Kab.  Muaro Jambi Prov. Jambi,Kab.  Muaro Jambi,,Jambi
10505054.0,SMAN 10 MERANGIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A217899C-8AA6-4C43-91BD-007B37829D50,JL. Lintas Bangko - Jangkat Km 47 Muara ... Pasar Muara Siau Kec. Muara Siau Kab.  Merangin Prov. Jambi,Kab.  Merangin,,Jambi
50310687.0,SMAN 4 KOTA KOMBA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAA24EAC-44F7-4E81-A844-007C1C4A3C61,MBATA RANA MBATA Kec. Kota Komba Kab. Manggarai Timur Prov. Nusa Tenggara Timur,Kab. Manggarai Timur,,Nusa Tenggara Timur
69822789.0,SMAS ELPIDA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51BACA99-51C1-4050-A42D-00836BC673A2,"JL. TIMOR RAYA KM. 16, KOMPLEKS TERMINAL... Noelbaki Kec. Kupang Tengah Kab. Kupang Prov. Nusa Tenggara Timur",Kab. Kupang,,Nusa Tenggara Timur
20221591.0,SMAS MUHAMMADIYAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC200D76-A5ED-40C4-A6A4-00872A48FAEE,JL. R. SYAMSUDIN SH. NO. 59 SUKABUMI Cikole Kec. Cikole Kota Sukabumi Prov. Jawa Barat,,Kota Sukabumi,Jawa Barat
30400232.0,SMA NEGERI 1 MUARA BADAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACA20BA7-BCF5-4BD8-8E04-008B092D80CD,JL. GAS ALAM RT. 02 Batu-Batu Kec. Muara Badak Kab. Kutai Kartanegara Prov. Kalimantan Timur,Kab. Kutai Kartanegara,,Kalimantan Timur
11001974.0,SMAS MUHAMMADIYAH TANJUNGPINANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A781CAD9-5755-48EB-8CE7-008CC438F820,Jl. Raja Haji Fisabilillah No. 70 Km 8 Tanjungpinang Timur Kec. Bukit Bestari Kota Tanjung Pinang Prov. Kepulauan Riau,,Kota Tanjung Pinang,Kepulauan Riau
60303523.0,SMAS YPK IMANUEL AGUNG SAMOFA BIAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F283CB51-518D-43B6-8AA7-008DD6A52EA9,JL. S.CONDRONEGORO Samofa Kec. Samofa Kab. Biak Numfor Prov. Papua,Kab. Biak Numfor,,Papua
50304063.0,SMAS MANDA ELU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D948E99-F9B2-4A8D-B9D8-008FE6275274,KOTA TAMBOLAKA PAYOLA UMBU Kec. Loura Kab. Sumba Barat Daya Prov. Nusa Tenggara Timur,Kab. Sumba Barat Daya,,Nusa Tenggara Timur
70055233.0,SMA AS SALAM TUMIJAJAR KABUPATEN TULANG BAWANG BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28641809-FDCE-4B15-8DAA-009598DD4AA2,Jl. Diponegoro Dayamurni RT. 2 RW .2 Tum... Daya Murni Kec. Tumijajar Kab. Tulang Bawang Barat Prov. Lampung,Kab. Tulang Bawang Barat,,Lampung
20229516.0,SMAS NURUL WAFA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB79F210-03B1-4199-BF8A-009605F95BE0,JL. KH. MOCH IDRIS SUKARAME Sukarame Kec. Sukarame Kab. Tasikmalaya Prov. Jawa Barat,Kab. Tasikmalaya,,Jawa Barat
10201328.0,SMAN 1 BINJAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/524D3129-7457-431C-802E-00970F7E12E2,JL. YOS SUDARSO SUKA MAKMUR Sukamakmur Kec. Binjai Kab. Langkat Prov. Sumatera Utara,Kab. Langkat,,Sumatera Utara
30303009.0,SMAN 1 HARUAI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C750489-FE27-4FCB-8279-00A41E372F2E,JL. KEMBANG KUNING Nawin Kec. Haruai Kab. Tabalong Prov. Kalimantan Selatan,Kab. Tabalong,,Kalimantan Selatan
69960972.0,SMA DOA BANGSA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17B16332-1C05-483B-B9E8-00AA2C585738,Kp. Selamanjah RT 03/11 Karangtengah Kec. Cibadak Kab. Sukabumi Prov. Jawa Barat,Kab. Sukabumi,,Jawa Barat
20208407.0,SMAN  TANJUNGKERTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA92B81A-D7C4-4F05-81BF-00B213808887,JL. SUKAMANTRI TANJUNGKERTA SUMEDANG 453... Sukamantri Kec. Tanjungkerta Kab. Sumedang Prov. Jawa Barat,Kab. Sumedang,,Jawa Barat
10258504.0,SMAN 1 SIROMBU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6292C58-6B18-4B28-A0B8-00B86E81A11E,JL. SUMITRO DJOJO HADI KUSUMO NO.07 Togideu Kec. Sirombu Kab. Nias Barat Prov. Sumatera Utara,Kab. Nias Barat,,Sumatera Utara
20327971.0,SMA NEGERI 6 SURAKARTA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F79E1C3-BC1E-4DCE-969E-00BB8A13F87C,JL. MR. SARTONO NO. 30 Nusukan Kec. Banjarsari Kota Surakarta Prov. Jawa Tengah,,Kota Surakarta,Jawa Tengah
20229745.0,SMAS AL MUHAJIRIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CBA80CA-BA39-4236-B158-00BC9A67F4B7,VETERAN NO. 155 Nagrikaler Kec. Purwakarta Kab. Purwakarta Prov. Jawa Barat,Kab. Purwakarta,,Jawa Barat
69752161.0,SMAS ISLAM ROUDLOTUL UMMAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36F09275-8C2F-40BE-8A6E-00C12244FD9C,Jl. Kyai Sumadi Desa Tanjungsari Tanjungsari Kec. Kradenan Kab. Grobogan Prov. Jawa Tengah,Kab. Grobogan,,Jawa Tengah
70014700.0,SMA ISLAM TERPADU CAHAYA BANGSA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A28708E3-B61C-4640-8095-00C43C3CCDC6,Jl. Selandir Desa Lenek Daya Kecamatan L... Lenek Daya Kec. Lenek Kab. Lombok Timur Prov. Nusa Tenggara Barat,Kab. Lombok Timur,,Nusa Tenggara Barat
70055423.0,Sekolah Rakyat Menengah Atas 9 Jakarta Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D976100F-FC80-488B-AF35-00C5D09ADF82,"Jl. Gebang Sari Nomor 38 Bambu Apus, Kec... Bambu Apus Kec. Cipayung Kota Adm. Jakarta Timur Prov. D.K.I. Jakarta",,Kota Adm. Jakarta Timur,D.K.I. Jakarta
70036392.0,SMA IT KOSGORO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38A0828F-557A-4759-8600-00C5D8B80FC9,Jln. Kol. R.M. Thaher No.37 Rengas Condo... Rengas Condong Kec. Muara Bulian Kab. Batanghari Prov. Jambi,Kab. Batanghari,,Jambi
60726169.0,SMAN 3 NANGA BULIK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB5C767A-B519-4BEE-BC57-00C95064A5E5,JL PANGERAN DIPONEGORO DESA ARGA MULYA Arga Mulya Kec. Bulik Kab. Lamandau Prov. Kalimantan Tengah,Kab. Lamandau,,Kalimantan Tengah
60401125.0,SMA Negeri 2 Fakfak,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F89E5E6-8C27-4831-BBC5-00C9B8620823,JL. LA TONDE FF Kayu Merah Kec. Fak-fak Tengah Kab. Fak Fak Prov. Papua Barat,Kab. Fak Fak,,Papua Barat
30404451.0,SMAN 1 MUARA WAHAU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5737AD4F-6742-4F5B-B329-00CA1610F9EC,JL. MULAWARMAN NO.20 Muara Wahau Kec. Muara Wahau Kab. Kutai Timur Prov. Kalimantan Timur,Kab. Kutai Timur,,Kalimantan Timur
10110354.0,SMAS PELITA NUSANTARA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CE4D989-A9E5-456F-8CBF-00CC90022675,JL. KUTACANE  - MEDAN KM. 25 Lawe Sigala Timur Kec. Lawe Sigala-Gala Kab. Aceh Tenggara Prov. Aceh,Kab. Aceh Tenggara,,Aceh
40102004.0,SMA NEGERI 2 TARERAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/432C1F3C-E055-42A9-B056-00CE4FF19175,Jl. Kampis Jaga 3 Wuwuk Kec. Tareran Wuwuk Kec. Tareran Kab. Minahasa Selatan Prov. Sulawesi Utara,Kab. Minahasa Selatan,,Sulawesi Utara
20601873.0,SMAN 1 WARUNGGUNUNG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF750958-7996-4939-A4F7-00D53B9F9C1D,JL. RAYA PANDEGLANG KM. 12 WARUNGGUNUNG Cibuah Kec. Warunggunung Kab. Lebak Prov. Banten,Kab. Lebak,,Banten
10211313.0,SMAS PALAPA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1AC355D-34D3-4E4D-8F75-00E9D2FA5723,Jalan Sei Musi No. 19 Pahlawan Kec. Binjai Utara Kota Binjai Prov. Sumatera Utara,,Kota Binjai,Sumatera Utara
10212115.0,SMAS TRI RATNA SIBOLGA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B890137F-853E-414B-938C-00EA92F5B461,JL. LETJEN S. PARMAN NO. 58 SIBOLGA Pasar Baru Kec. Sibolga Kota Kota Sibolga Prov. Sumatera Utara,,Kota Sibolga,Sumatera Utara
30100390.0,SMAN 1 TEKARANG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D83011F5-52EC-4C1A-9806-00EBAE838A5E,JL.RAYA TEKARANG TEKARANG Kec. Tekarang Kab. Sambas Prov. Kalimantan Barat,Kab. Sambas,,Kalimantan Barat
20605361.0,SMAS NURUL FATAH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36715F1F-2E47-4699-82F5-00ED529BA38B,SIMPANG TIGA PASIR MINDI Nambo Udik Kec. Cikande Kab. Serang Prov. Banten,Kab. Serang,,Banten
10503749.0,SMAN 5 SAROLANGUN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C85B0E72-B14A-4320-B217-00F0C17DAF08,JL. ABDUL LATIF PULAU PANDAN Pulau Pandan Kec. Limun Kab. Sarolangun Prov. Jambi,Kab. Sarolangun,,Jambi
50202396.0,SMAS AL HASANIYAH JENGGIK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E46D85B2-78DC-47AC-97E5-00F403042E05,JLN NEGARA KM. 40 MATARAM - SELONG Jenggik Kec. Terara Kab. Lombok Timur Prov. Nusa Tenggara Barat,Kab. Lombok Timur,,Nusa Tenggara Barat
70012920.0,SMAK BPK PENABUR SINGGASANA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05361E1B-6E5A-4FCB-B9EB-00F42BD18A07,Jl. Candra Kirana No. 1 A Pemukiman Sing... Mekar Wangi Kec. Bojong Loa Kidul Kota Bandung Prov. Jawa Barat,,Kota Bandung,Jawa Barat
69995759.0,SMA WIDIATMIKA,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D21634AD-644D-4C0F-8531-00FBA4212C05,JL. KEMBAR KAMPUS UDAYANA NO. 8 JIMBARAN... Jimbaran Kec. Kuta Selatan Kab. Badung Prov. Bali,Kab. Badung,,Bali
30107803.0,SMAN 1 ANJONGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95003359-9990-495A-B7C8-010A1F29E756,JL.RAYA ANJONGAN KM.62 Anjungan Melancar Kec. Anjongan Kab. Mempawah Prov. Kalimantan Barat,Kab. Mempawah,,Kalimantan Barat
20311317.0,SMAS KANISIUS HARAPAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E035815F-A992-45B4-A1BE-010C15A312A6,PERTINGGEN  JL. KENANGA Tirtomoyo Kec. Tirtomoyo Kab. Wonogiri Prov. Jawa Tengah,Kab. Wonogiri,,Jawa Tengah
40313228.0,SMAS PGRI 2 TAMALATE MAKASSAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6105A935-B4F4-4947-9183-0115B77B2415,JL. MONUMEN EMMY SAELAN III Karunrung Kec. Rappocini Kota Makassar Prov. Sulawesi Selatan,,Kota Makassar,Sulawesi Selatan
69945305.0,SMA NEGERI 2 BULAGI SELATAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/672C8E60-F097-477D-8FC3-01177D0A9724,Jl. Lulun No. 1 Desa Bonepuso Bone Puso Kec. Bulagi Selatan Kab. Banggai Kepulauan Prov. Sulawesi Tengah,Kab. Banggai Kepulauan,,Sulawesi Tengah
20400374.0,SMA NEGERI 1 PUNDONG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7AC5993-89A5-4755-9D87-011937FDA4BE,SRIHARDONO Srihardono Kec. Pundong Kab. Bantul Prov. D.I. Yogyakarta,Kab. Bantul,,D.I. Yogyakarta
20401156.0,SMAS KOLESE DE BRITTO DEPOK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FE7EDE7-CBC3-4A27-9488-012167CB170B,JL. LAKSDA ADISUCIPTO 161 Catur Tunggal Kec. Depok Kab. Sleman Prov. D.I. Yogyakarta,Kab. Sleman,,D.I. Yogyakarta
20613677.0,SMAS AL KHAIRIYAH 4,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A4B1A2E-9290-49DF-8232-01252E3293CD,"Jl. Lingkar Selatan KM 10,8 Link. Kracak Banjar Negara Kec. Ciwandan Kota Cilegon Prov. Banten",,Kota Cilegon,Banten
10405226.0,SMAS METHODIST BANGKO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9D0171F-095B-4DDF-A4A0-012631F02E60,JL. UTAMA Bagan Barat Kec. Bangko Kab.  Rokan Hilir Prov. Riau,Kab.  Rokan Hilir,,Riau
69948163.0,SMA NEGERI 4 SUMATERA BARAT (KEBERBAKATAN OLAHRAGA),https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EC1F6F8-C669-4DD9-B1F6-0126787DE758,Jl.By Pass Km 13 Sungai Sapih Sungai Sapih Kec. Kuranji Kota Padang Prov. Sumatera Barat,,Kota Padang,Sumatera Barat
69964938.0,SMA NEGERI 3 SUMATERA BARAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72545C84-DE3B-4FC5-8BB3-0129EBEFC649,Jl. By Pass No. 5 Lubuk Sikaping NAGARI TANJUNG BERINGIN Kec. Lubuk Sikaping Kab. Pasaman Prov. Sumatera Barat,Kab. Pasaman,,Sumatera Barat
60103375.0,SMA NEGERI 9 BURU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7658BBC-8158-415C-8A40-012A9BCEBC7C,JL. LINTAS NAMROLE Grandeng Kec. Lolong Guba Kab. Buru Prov. Maluku,Kab. Buru,,Maluku
10604400.0,SMA PGRI 1 LUBUKLINGGAU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CA07372-C809-42CC-8FAF-012C2843C6AD,JL. MAYOR TOHA Air Kuti Kec. Lubuk Linggau Timur I Kota Lubuk Linggau Prov. Sumatera Selatan,,Kota Lubuk Linggau,Sumatera Selatan
40301552.0,SMA RANGGONG DAENG ROMO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98D581FE-00AB-4E38-817A-012CCE212C69,JL. JEND. SUDIRMAN NO. 32 Pattallassang Kec. Pattallassang Kab. Takalar Prov. Sulawesi Selatan,Kab. Takalar,,Sulawesi Selatan
69954894.0,SMA NEGERI 1 LEUWISADENG,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D67CABA-CCFE-489D-BAD2-0133CD9FFF1C,Jl. Raya Hambaro - Leuwisadeng KM. 02 Kp... Leuwisadeng Kec. Leuwisadeng Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
60201361.0,SMAS MUHAMMADIYAH SUBAIM,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8639DBCC-C55C-4B4F-98C2-0134023C7ECA,JL. KH. AHMAD DAHLAN RAWAMANGUN Kec. Wasile Timur Kab. Halmahera Timur Prov. Maluku Utara,Kab. Halmahera Timur,,Maluku Utara
10210931.0,SMA SWASTA PANCA BUDI MEDAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BC1E577-F3E8-4799-81FD-0137378E6391,"JL. JEND. GATOT SUBROTO KM. 4,5 Simpang Tanjung Kec. Medan Sunggal Kota Medan Prov. Sumatera Utara",,Kota Medan,Sumatera Utara
10405223.0,SMAN 3 BANGKO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B20B5822-D4F9-4AC5-A073-0140092F8BC4,Jl Bono No. 10 Labuhan Tangga Kecil Kec. Bangko Kab.  Rokan Hilir Prov. Riau,Kab.  Rokan Hilir,,Riau
60300371.0,SMAN 1 BIAK,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C4FCF69-D03A-44A4-86EA-014652BF471C,JL. YAFDAS Sorido Kec. Biak Kota Kab. Biak Numfor Prov. Papua,Kab. Biak Numfor,,Papua
10302477.0,SMAN 1 LINTAU BUO,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51997037-8009-415E-84B8-014C59797CF0,CUBADAK RANDAH - TANJUNG BONAI TANJUANG BONAI Kec. Lintau Buo Utara Kab. Tanah Datar Prov. Sumatera Barat,Kab. Tanah Datar,,Sumatera Barat
70030619.0,SMA NEGERI 3 MELIAU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6965AA9A-8876-48FA-BF23-015B3BF740C7,JL. PANG PRADA Kunyil Kec. Meliau Kab. Sanggau Prov. Kalimantan Barat,Kab. Sanggau,,Kalimantan Barat
20534121.0,SMAN 4 MADIUN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CC43BF7-F5D1-4B7F-AE7E-015D7A75A5BE,JL. SERAYU NO. 80 MADIUN Pandean Kec. Taman Kota Madiun Prov. Jawa Timur,,Kota Madiun,Jawa Timur
20532405.0,SMA Kristen Anak Panah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1688B3E-4578-4C8F-BFE8-016A2C341933,Jalan Kenjeran No. 440 Surabaya Tambaksari Kec. Tambaksari Kota Surabaya Prov. Jawa Timur,,Kota Surabaya,Jawa Timur
60728438.0,SMAS IBNU MASKI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3410A3C-944A-41F5-AFF5-016BB4650B42,Jl. Pasar Bolang - Jenggot Ranca Gede Kec. Gunung Kaler Kab. Tangerang Prov. Banten,Kab. Tangerang,,Banten
